qid,video_id,question_type,capability,question,duration,question_prompt,answer,youtube_url
0452-7,BglTrmS3UfI,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What are the characteristics of the dancer's legs?
A. Both legs are powerful and strong.
B. Both legs are agile and quick.
C. The left leg is disabled, and the right leg is healthy.
D. The right leg is disabled, and the left leg is healthy.",11.82,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/BglTrmS3UfI
0456-7,#NAME?,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many nails did the man use in the experiment?
A. 2.
B. 10
C. 14
D. 6",,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/-Tf9VMl4krk
0463-7,aoE98e_FlYQ,Multiple-choice Question with a Single Correct Answer,Event Localization,"When does the counter start counting?
A. The third throw
B. The second throw .
C. The fourth throw
D. The first throw",33.07,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://youtube.com/shorts/aoE98e_FlYQ
0466-7,_TrCxTyakH0,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many optical illusion images are shown in the video?
A. 5
B. 6
C. 4
D. 7",20.52,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_TrCxTyakH0
0468-7,Se8JkJUt7YE,Multiple-choice Question with a Single Correct Answer,Element Localization,"Which person in the video successfully walked down the stairs?
A. The first person
B. The second person
C. None of them
D. Both persons",24.98,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Se8JkJUt7YE
0494-7,RBz8pTO0ySw,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many kinds of scissors were used in the video?
A. Three
B. Four
C. One
D. Two",15.85,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/RBz8pTO0ySw
0500-7,nBaWVmaLh1A,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many ping-pong balls are in the video?
A. Two
B. Three
C. Four
D. One",33.11,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/nBaWVmaLh1A
0501-7,fyq0pd_pFvE,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many dumplings does the man in purple have on his plate?
A. 6
B. 2
C. 5
D. 10",46.87,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fyq0pd_pFvE
0512-7,FkNdEfxYYc4,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many pots did the ping-pong ball hit at the beginning of the video?
A. Seven
B. Five
C. Two
D. Ten",48.09,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/FkNdEfxYYc4
0520-7,SdvMPe6XF7w,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Which letters require the minimum number of people to form?
A. W
B. I
C. I', 'L', 'O', and 'V'
D. All of the above",57.89,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/SdvMPe6XF7w
0522-7,rujdEa3MVYo,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many men in hats are seen in the video?
A. Three
B. Four
C. One
D. Two",60.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/rujdEa3MVYo
0525-7,Ai4fCLMGL9Y,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many legs does the person not in the wheelchair have?
A. One leg
B. Two legs
C. Three legs
D. No legs",28.5,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Ai4fCLMGL9Y
0526-7,Z5jKO_Qql30,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many lighters is the man holding in the second video?
A. Three
B. Two
C. Four
D. One",34.6,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Z5jKO_Qql30
0530-7,yzlFm0LpRpM,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which ball did the man in blue kick in the fifth scene?
A. Bottom ball
B. Top ball
C. Middle ball",33.56,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/yzlFm0LpRpM
0539-7,HXeyvC8MeBU,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many people not in a car are scared by the masked person in the video?
A. Four
B. Six
C. Five
D. Seven",60.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/HXeyvC8MeBU
0541-7,zb6Bnsm3_zo,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many teeth are visible throughout the video?
A. 12
B. 8
C. 9
D. 10",11.17,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/zb6Bnsm3_zo
0542-7,5mFcSiUxAus,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"Which scene in the video serves as a metaphor for the passage of time during the bread's cooking?
A. The person cooking over a fire.
B. The person walking through a forest.
C. The person bathing under a waterfall.
D. The person sitting under a waterfall, appearing to meditate.",59.99,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/5mFcSiUxAus
0548-7,m8tfdmm3g2A,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the second thing the man clips with a car window?
A. Sausage
B. Cucumber
C. Apple
D. Carrot",58.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/m8tfdmm3g2A
0551-7,HsXS1Qt11cU,Multiple-choice Question with a Single Correct Answer,Element Attributes,"What is the state of the switches on the wall in the scene with the woman kneeling?
A. Both are on.
B. Both are off.
C. Both are in the middle position.
D. One is on, and one is off.",17.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/HsXS1Qt11cU
0552-7,lAmfy5J8iEA,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many slices of bread are on the plate that the person in the kitchen is carrying?
A. Four slices
B. Five slices
C. Two slices
D. Three pairs of slices",59.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/lAmfy5J8iEA
0561-7,PPLTAZ2pBK0,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times does the man's watch appear in the video?
A. 3
B. 2
C. 7
D. 10",21.48,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/PPLTAZ2pBK0
0566-7,jyXFmTycx_k,Multiple-choice Question with a Single Correct Answer,Plot Attribute (Montage),"What do the scenes with the broken pot of plant symbolize?
A. The beauty of nature.
B. The mess and unsatisfactory cleaning process of using rolled toilet paper.
C. The durability of the pot.
D. The effectiveness of Neve toilet paper and wipes.",60.65,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/watch?v=jyXFmTycx_k
0567-7,trYIAMCLeOs,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the hair color of the third person in the video?
A. Black
B. Blonde with dark roots
C. Red
D. Brown",56.94,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/trYIAMCLeOs
0571-7,ragJEXeqcbE,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the man's ring worn in the video?
A. Ring finger of his right hand
B. Index finger of his right hand
C. Thumb of his left hand
D. Middle finger of his left hand",50.11,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/ragJEXeqcbE
0575-7,xW8pfZ5WpNQ,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What is the little girl wearing on her feet?
A. Two pink flip-flops
B. Barefoot
C. Two phones with pink cases
D. One pink flip flop and a phone with a pink slipper case",15.57,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/xW8pfZ5WpNQ
0576-7,3bisVkxCA0c,Multiple-choice Question with a Single Correct Answer,Element Localization,"Which individual uses a belt in the video?
A. Neither
B. Both
C. Millennial
D. GEN-Z",13.25,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/3bisVkxCA0c
0578-7,_hkdNurB1Fk,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many people are in the video?
A. 10
B. 8
C. 12
D. 6",58.09,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/_hkdNurB1Fk
0580-7,85l_AvYt-XE,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many steps did the girl run before reaching the top?
A. Three
B. Four
C. Five
D. Six",10.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/85l_AvYt-XE
0588-7,y5lL-l01ujA,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many drawers are on the desk with the globe?
A. Four
B. Five
C. Three
D. Six",18.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/y5lL-l01ujA
0589-7,CltBandLYjM,Multiple-choice Question with a Single Correct Answer,Event Localization,"How much chocolate was left uneaten at the six-hour mark?
A. Half
B. A quarter
C. None
D. All",40.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/CltBandLYjM
0590-7,bbiCkBWaOL8,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"What made the man in the black jacket scream at the end of the video?
A. He saw a scary movie scene.
B. A spider toy was put in his face.
C. He stepped on sharp objects.
D. He heard a loud noise.",59.3,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/bbiCkBWaOL8
0595-7,7tVlEGngX0s,Multiple-choice Question with a Single Correct Answer,Element Localization,"What kinds of items did the boy score with in the video?
A. Soccer ball, Rugby ball, Tennis ball
B. Baseball, Volleyball, Tennis ball
C. Blue exercise ball, Volleyball, Baseball
D. Blue exercise ball, Soccer ball, Tennis ball",28.84,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7tVlEGngX0s
0597-7,c4LTFnR3F0w,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the person holding the camera in the video wearing?
A. A blue t-shirt
B. A light gray t-shirt
C. A red jacket
D. A light gray jacket",59.93,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/c4LTFnR3F0w
0600-7,UuJQx4Z8zG4,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where did the orange ball hit the boy?
A. On his back
B. On his arm
C. On his head
D. On his leg",28.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/UuJQx4Z8zG4
0603-7,mgULlk8dagE,Multiple-choice Question with a Single Correct Answer,Element Localization,"What is the person who failed twice and lost the heart-shaped pattern wearing?
A. A blue shirt and dark blue pants
B. A blue shirt and white pants
C. A red shirt with a white 'm' logo and black pants
D. A blue shirt with a white 'm' logo and black pants",46.36,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/mgULlk8dagE
0607-7,7pTwqG9VM7o,Multiple-choice Question with a Single Correct Answer,Event Localization,"Where is the man in the video standing?
A. hanging upside down from the ceiling
B. On the ground made to look like a ceiling
C. On the ceiling using equipment
D. On a wall using suction cups",26.94,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7pTwqG9VM7o
0609-7,MlPYPW1_a0U,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"How is the elimination process determined in the video?
A. Participants are eliminated if they keep hands still while the ball is still held by the carrier.
B. The person holding the ball when it stops is eliminated.
C. Participants are eliminated if they move their hands while the ball is still held by the carrier.
D. The person who is hitted by the ball is eliminated .",17.47,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/MlPYPW1_a0U
0610-7,Ldcs4Venq1Q,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the woman throw the package out of the window?
A. She was preventing the men from getting it.
B. She wanted the two men to help her put it in the mailbox.
C. She was trying to get rid of it quickly.
D. She was frustrated with it.",57.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Ldcs4Venq1Q
0612-7,qUCG8W5hMdw,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why does the person divide the paper into two parts?
A. To prove $300 pencils can draw better than $0 pencils.
B. To compare $0 pencils with $300 pencils without any specific tools.
C. To prove $0 pencils can draw better than $300 pencils.
D. To compare $0 pencils with $300 pencils using non-drawing tools.",58.56,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/qUCG8W5hMdw
0614-7,JOd2FBcirwk,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why are the man's hands trembling while he is eating?
A. Essential tremor
B. Pretending to have a disability
C. Nervousness
D. Excitement",60.08,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/JOd2FBcirwk
0616-7,PN2XQBfWV2M,Multiple-choice Question with a Single Correct Answer,Local Event Attribute,"Which ball reaches the finish line first?
A. White
B. Red
C. Black
D. Blue",29.68,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/PN2XQBfWV2M
0620-7,7pTwqG9VM7o,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"Where is the man in the video standing?
A. On the ground made to look like a ceiling
B. On the ceiling using equipment
C. Floating in mid-air
D. On a wall using suction cups",26.94,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7pTwqG9VM7o
0621-7,9SzIZz1CDcc,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Which foot is placed against the wall first in the video?
A. Right foot
B. Neither foot
C. Left foot
D. Both feet simultaneously",7.96,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/9SzIZz1CDcc
0625-7,yQ2YZQhvc2c,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the path of the second ball's displacement?
A. Horizontal groove
B. Zigzag path
C. Circular track
D. Vertical groove",24.03,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/yQ2YZQhvc2c
0627-7,pUIkzB8KebU,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"Who changed position in the video?
A. The woman.
B. The little boy.
C. The photographer.
D. The dinosaur.",15.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/pUIkzB8KebU
0633-7,jI5XO3aa5_g,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the direction of the wheels of the black car at the end of the video?
A. Not moving
B. Forward
C. Sideways
D. In reverse",20.03,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/jI5XO3aa5_g
0643-7,KwKJ6gtOGpQ,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What is the wind direction on that day based on the video?
A. From top to bottom
B. From bottom to top
C. From the left to the right
D. From the right to the left",6.62,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/KwKJ6gtOGpQ
0645-7,7mm85XogfLw,Multiple-choice Question with a Single Correct Answer,Positional Relationship,"Where is the left end of the scarf located at the end of the video?
A. Center
B. Left side
C. Not visible
D. Right side",12.78,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/7mm85XogfLw
0652-7,o77rfiYxaz8,Multiple-choice Question with a Single Correct Answer,Displacement Attribute,"What happened to the car after the spin?
A. It ended up in the innermost lane facing the correct direction.
B. It returned to its original lane and continued driving.
C. It is in the same position it started in.
D. It moved from the left lane to the right lane.",12.5,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/o77rfiYxaz8
0655-7,tc_u7WlfrfU,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"Which is faster in the video?
A. The camera
B. Neither is moving
C. The truck
D. Both are the same speed",10.33,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/tc_u7WlfrfU
0658-7,i1ki36EMLp8,Multiple-choice Question with a Single Correct Answer,Event Duration & Speed Attribute,"Who is faster during the race?
A. The rider in the black outfit
B. Neither is fast
C. Both are equally fast
D. The rider in the white outfit",19.8,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/i1ki36EMLp8
0664-7,v02xe4_I5uY,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many times did the woman roll the dice?
A. 3
B. 10
C. 12
D. 9",56.26,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/v02xe4_I5uY
0667-7,oI--S1dz9EM,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many people participated in the challenge in the video?
A. Eight
B. Seven
C. Six
D. Five",45.42,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/oI--S1dz9EM
0670-7,CCmVxAlwuo0,Multiple-choice Question with a Single Correct Answer,Event Counting,"How many children jumped into the water in the video?
A. Four
B. Three
C. One
D. Two",43.07,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/CCmVxAlwuo0
0673-7,nfCZqSebCuE,Multiple-choice Question with a Single Correct Answer,Element Counting,"How many buckets of real popcorn are shown in the video?
A. Two
B. One
C. Three
D. Four",13.51,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/nfCZqSebCuE
0675-7,wsPyV3igUG4,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"How did the man on the left feel after the magic tricks were revealed?
A. A sense of satisfaction
B. Amused and impressed
C. Displeased because he was exposed
D. Amused",43.35,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/wsPyV3igUG4
0679-7,K7T7JYxlcPo,Multiple-choice Question with a Single Correct Answer,Character Emotion Attribute,"How does the woman in the white tank top feel at the end of the video?
A. Indifferent
B. Surprised
C. Upset
D. Annoyed",10.22,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/K7T7JYxlcPo
0689-7,vwajGCpsoJ0,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why did the man in the purple T-shirt change the lock screen wallpaper to his own photo?
A. As a prank.
B. To make the other man think the phone was his.
C. To record a funny video.
D. To surprise the other man.",19.01,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/vwajGCpsoJ0
0690-7,l2erI86JxzE,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"Why is the child lying on the ground?
A. To sleep.
B. To play with toys.
C. To secretly get money.
D. To relax.",27.76,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/l2erI86JxzE
0695-7,DN-gN9LaFGg,Multiple-choice Question with a Single Correct Answer,Plot Attribute,"Who won the cup matching game?
A. The woman
B. The man
C. It was a tie
D. Neither of them",42.45,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/DN-gN9LaFGg
0706-7,zLAwp0V1vng,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"What is the purpose of the man's actions in the first half of the video?
A. Setting up a camera on a tripod
B. Shooting video material for the second half
C. Demonstrating moves for social media
D. Practicing martial arts",16.95,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/zLAwp0V1vng
0707-7,VGmKsn6gx50,Multiple-choice Question with a Single Correct Answer,Character Motivation Causality,"What is the purpose of the person running towards the camera?
A. To show the drink up close for post-production
B. To review the beverage
C. To engage the audience
D. To create a dynamic introduction",18.24,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/VGmKsn6gx50
0708-7,dIKw3x7iLUo,Multiple-choice Question with a Single Correct Answer,Character Reaction Causality,"Why did the cat scream in the last shot?
A. It was scared of the water.
B. It was upset about the mess in the bathtub.
C. It thought it had destroyed all the bath products, but more were brought out.
D. It was hungry.",18.9,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/dIKw3x7iLUo
0721-7,ir89-1OXw5U,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What is the man in sunglasses holding in his hand?
A. A potato chip
B. Nothing
C. A plane
D. A sail",32.97,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/ir89-1OXw5U
0723-7,pUIkzB8KebU,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why does the little monster in the video appear to be active?
A. It is a robotic creature.
B. It is being manipulated by a person.
C. It is animated using CGI.
D. It is painted on a concave surface creating an optical illusion.",15.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/pUIkzB8KebU
0724-7,9Iof4qwbrwQ,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why does the pen pass through the banknote without breaking it?
A. The pen is very sharp.
B. The pen has a hidden mechanism.
C. The bill is specially folded.
D. The banknote is made of special material.",43.99,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/9Iof4qwbrwQ
0725-7,PVMqxKAXDQo,Multiple-choice Question with a Single Correct Answer,Objective Causality,"Why does the drink level in the bottle decrease?
A. The balloon inside the bottle is deflating.
B. The drink is evaporating.
C. It is being consumed through a straw.
D. The bottle has a leak.",58.11,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/PVMqxKAXDQo
0729-7,fj2WYT0qBWA,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"Which color of the long strips is the longest in the video?
A. Black
B. Red
C. Green
D. Blue",10.45,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fj2WYT0qBWA
0731-7,oSyWpIh4vF8,Multiple-choice Question with a Single Correct Answer,Element Attributes (Optical Illusion),"What does the old man's nose resemble in the image?
A. A mermaid sitting on a reef
B. A tree branch
C. A bird's head and beak
D. A mountain peak",9.98,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/oSyWpIh4vF8
0735-7,fBExhFE2-ew,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How was the scenery on the artboard created in the second segment?
A. Printed on the canvas
B. Reflected by a mirror
C. Projected with a light
D. Painted by an artist",51.05,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/fBExhFE2-ew
0738-7,YpwGoqs1zjA,Multiple-choice Question with a Single Correct Answer,Objective Causality (Videography Phenomenon & Illusion),"How did the man in the video film the sky changing from black to bright?
A. By adjusting the brightness or exposure settings.
B. By using a time-lapse feature.
C. By changing the camera angle.
D. By using a filter.",13.28,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/YpwGoqs1zjA
0740-7,AoUnw7jcHhg,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the third step in the calculation process for the first math problem?
A. Performing the division of 8 Ã· 2
B. Performing the subtraction of 8 - 4
C. Performing the addition of 2 + 2
D. Performing the multiplication of 4 Ã— 4",28.58,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/AoUnw7jcHhg
0742-7,LiP7IkD0-fk,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the value of x in the diagram?
A. 45
B. 18
C. 25
D. 90",36.71,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/LiP7IkD0-fk
0743-7,Db26nmr_95c,Multiple-choice Question with a Single Correct Answer,Professional Knowledge,"What is the answer to the third math question in the video?
A. 25
B. 28
C. 26
D. 27",37.15,"E. None of the above
Select one best answer to the above multiple-choice question based on the video. Respond with only the letter (A, B, C, D or E) of the correct option.",,https://www.youtube.com/shorts/Db26nmr_95c
